State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Manipur,Noney District,2018,1,646,"? 747,261.28"
Manipur,Imphal East District,2018,1,21960,"? 26,028,937.81"
Manipur,Thoubal District,2018,1,8288,"? 8,366,772.89"
Manipur,Kakching District,2018,1,1622,"? 1,924,584.24"
Manipur,Jiribam District,2018,1,1305,"? 3,564,799.45"
Manipur,Ukhrul District,2018,1,1399,"? 1,647,288.67"
Manipur,Tamenglong District,2018,1,1007,"? 1,709,209.25"
Manipur,Kamjong District,2018,1,329,"? 236,107.74"
Manipur,Chandel District,2018,1,880,"? 1,376,995.14"
Manipur,Bishnupur District,2018,1,7005,"? 11,341,627.67"
Manipur,Senapati District,2018,1,613,"? 577,840.17"
Manipur,Pherzawl District,2018,1,2,? 778.09
Manipur,Churachandpur District,2018,1,4081,"? 11,708,258.72"
Manipur,Tengnoupal District,2018,1,882,"? 660,028.77"
Manipur,Imphal West District,2018,1,29863,"? 46,026,262.67"
Meghalaya,North Garo Hills District,2018,1,922,"? 652,554.67"
Meghalaya,South West Khasi Hills District,2018,1,319,"? 489,330.83"
Meghalaya,West Garo Hills District,2018,1,7660,"? 9,199,200.85"
Meghalaya,South Garo Hills District,2018,1,705,"? 807,410.04"
Meghalaya,East Jaintia Hills District,2018,1,4896,"? 8,299,361.38"
Meghalaya,South West Garo Hills District,2018,1,798,"? 1,015,597.24"
Meghalaya,East Khasi Hills District,2018,1,23283,"? 31,807,959.18"
Meghalaya,East Garo Hills District,2018,1,749,"? 781,579.38"
Meghalaya,Ribhoi District,2018,1,6029,"? 8,736,566.95"
Meghalaya,West Jaintia Hills District,2018,1,3131,"? 2,812,937.95"
Meghalaya,West Khasi Hills District,2018,1,1079,"? 1,647,761.34"
Mizoram,Serchhip District,2018,1,691,"? 1,729,998.41"
Mizoram,Aizawl District,2018,1,12006,"? 27,918,980.95"
Mizoram,Lunglei District,2018,1,1604,"? 2,350,555.32"
Mizoram,Mamit District,2018,1,1133,"? 5,729,263.41"
Mizoram,Lawngtlai District,2018,1,735,"? 547,180.21"
Mizoram,Kolasib District,2018,1,1457,"? 3,891,685.39"
Mizoram,Champhai District,2018,1,453,"? 871,005.72"
Mizoram,Saiha District,2018,1,482,"? 2,188,550.57"
Nagaland,Mon District,2018,1,1851,"? 2,962,723.12"
Nagaland,Phek District,2018,1,1397,"? 1,347,986.05"
Nagaland,Longleng District,2018,1,605,"? 547,262.59"
Nagaland,Mokokchung District,2018,1,3428,"? 5,653,655.12"
Nagaland,Kiphire District,2018,1,255,"? 558,831.61"
Nagaland,Kohima District,2018,1,11070,"? 20,744,033.41"
Nagaland,Tuensang District,2018,1,1861,"? 2,939,509.97"
Nagaland,Peren District,2018,1,587,"? 1,228,042.91"
Nagaland,Dimapur District,2018,1,18449,"? 38,330,087.58"
Nagaland,Zunheboto District,2018,1,1700,"? 1,750,900.65"
Nagaland,Wokha District,2018,1,1642,"? 1,942,858.07"
Odisha,Rayagada District,2018,1,57875,"? 63,041,849.55"
Odisha,Koraput District,2018,1,64106,"? 87,612,627.38"
Odisha,Malkangiri District,2018,1,12181,"? 13,922,771.65"
Odisha,Sambalpur District,2018,1,135539,"? 130,860,854.96"
Odisha,Kalahandi District,2018,1,101889,"? 56,923,003.75"
Odisha,Anugul District,2018,1,173164,"? 139,694,643.55"
Odisha,Ganjam District,2018,1,399549,"? 379,358,026.23"
Odisha,Jajapur District,2018,1,362382,"? 204,373,666.28"
Odisha,Bargarh District,2018,1,100526,"? 69,991,391.86"
Odisha,Dhenkanal District,2018,1,170704,"? 110,743,455.98"
Odisha,Bhadrak District,2018,1,279644,"? 187,375,014.25"
Odisha,Nuapada District,2018,1,22483,"? 16,219,184.75"
Odisha,Kendujhar District,2018,1,259941,"? 196,242,627.59"
Odisha,Mayurbhanj District,2018,1,208105,"? 151,786,389.21"
Odisha,Jharsuguda District,2018,1,85127,"? 99,628,072.57"
Odisha,Kandhamal District,2018,1,31647,"? 27,561,407.79"
Odisha,Deogarh District,2018,1,22191,"? 17,727,797.11"
Odisha,Sundargarh District,2018,1,193041,"? 185,365,810.08"
Odisha,Jagatsinghapur District,2018,1,226525,"? 119,770,991.43"
Odisha,Balangir District,2018,1,122127,"? 99,039,589.99"
Odisha,Baleshwar District,2018,1,469068,"? 306,223,509.15"
Odisha,Puri District,2018,1,279071,"? 173,702,320.32"
Odisha,Sonepur District,2018,1,65573,"? 33,907,648.68"
Odisha,Khordha District,2018,1,1013916,"? 1,064,565,482.44"
Odisha,Boudh District,2018,1,23736,"? 20,293,882.50"
Odisha,Gajapati District,2018,1,27344,"? 28,674,112.96"
Odisha,Nayagarh District,2018,1,195162,"? 109,752,751.42"
Odisha,Nabarangpur District,2018,1,29925,"? 32,425,549.03"
Odisha,Kendrapara District,2018,1,189692,"? 109,453,626.87"
Odisha,Cuttack District,2018,1,487588,"? 391,394,151.55"
Puducherry,Karaikal District,2018,1,10266,"? 17,996,501.52"
Puducherry,Puducherry District,2018,1,86486,"? 136,205,607.95"
Puducherry,Yanam District,2018,1,5948,"? 9,167,585.00"
Puducherry,Mahe District,2018,1,1512,"? 2,456,276.91"
Punjab,Shahid Bhagat Singh Nagar District,2018,1,20891,"? 31,984,799.72"
Punjab,Fazilka District,2018,1,100864,"? 118,915,901.38"
Punjab,Barnala District,2018,1,20348,"? 30,779,491.36"
Punjab,Mansa District,2018,1,47047,"? 41,535,817.91"
Punjab,Ludhiana District,2018,1,427197,"? 563,038,260.54"
Punjab,Sri Muktsar Sahib District,2018,1,44697,"? 54,146,157.15"
Punjab,Patiala District,2018,1,131111,"? 216,716,752.33"
Punjab,Pathankot District,2018,1,51474,"? 81,047,251.32"
Punjab,Fatehgarh Sahib District,2018,1,31868,"? 43,563,884.00"
Punjab,Rupnagar District,2018,1,33059,"? 51,094,982.23"
Punjab,Tarn Taran District,2018,1,23026,"? 43,205,533.22"
Punjab,Sas Nagar District,2018,1,285119,"? 465,850,273.63"
Punjab,Sangrur District,2018,1,89227,"? 118,420,389.53"
Punjab,Jalandhar District,2018,1,118981,"? 193,577,710.75"
Punjab,Bathinda District,2018,1,96310,"? 151,709,303.35"
Punjab,Kapurthala District,2018,1,65770,"? 79,325,181.77"
Punjab,Firozepur District,2018,1,43858,"? 68,077,291.27"
Punjab,Gurdaspur District,2018,1,33787,"? 57,534,101.02"
Punjab,Amritsar District,2018,1,98115,"? 200,091,373.45"
Punjab,Faridkot District,2018,1,31684,"? 45,932,933.79"
Punjab,Hoshiarpur District,2018,1,43008,"? 64,771,754.25"
Punjab,Moga District,2018,1,32992,"? 59,439,080.89"
Rajasthan,Pali District,2018,1,111172,"? 141,412,669.85"
Rajasthan,Ganganagar District,2018,1,238689,"? 291,145,139.76"
Rajasthan,Churu District,2018,1,141055,"? 120,983,003.97"
Rajasthan,Jaipur District,2018,1,2417174,"? 2,953,086,960.14"
Rajasthan,Baran District,2018,1,86147,"? 60,944,385.50"
Rajasthan,Bhilwara District,2018,1,305744,"? 353,135,371.88"
Rajasthan,Banswara District,2018,1,35340,"? 41,401,806.90"
Rajasthan,Dungarpur District,2018,1,29611,"? 42,233,286.88"
Rajasthan,Tonk District,2018,1,144453,"? 127,600,144.91"
Rajasthan,Jodhpur District,2018,1,317285,"? 467,963,867.17"
Rajasthan,Karauli District,2018,1,97830,"? 87,918,690.57"
Rajasthan,Udaipur District,2018,1,224103,"? 315,736,879.71"
Rajasthan,Dausa District,2018,1,216969,"? 172,923,365.81"
Rajasthan,Nagaur District,2018,1,226358,"? 245,926,094.94"
Rajasthan,Bharatpur District,2018,1,163715,"? 189,769,489.37"
Rajasthan,Barmer District,2018,1,125849,"? 175,604,034.28"
Rajasthan,Ajmer District,2018,1,224405,"? 347,556,929.70"
Rajasthan,Chittorgarh District,2018,1,143009,"? 149,857,248.26"
Rajasthan,Hanumangarh District,2018,1,183162,"? 184,278,585.10"
Rajasthan,Pratapgarh District,2018,1,32262,"? 35,625,792.16"
Rajasthan,Sawai Madhopur District,2018,1,151565,"? 126,783,052.02"
Rajasthan,Jalore District,2018,1,63373,"? 75,229,021.17"
Rajasthan,Bikaner District,2018,1,176548,"? 242,246,395.71"
Rajasthan,Sikar District,2018,1,321709,"? 354,268,688.08"
Rajasthan,Dholpur District,2018,1,52731,"? 58,347,675.44"
Rajasthan,Sirohi District,2018,1,61986,"? 74,517,122.50"
Rajasthan,Rajsamand District,2018,1,56704,"? 89,471,009.74"
Rajasthan,Jaisalmer District,2018,1,42472,"? 60,441,094.77"
Rajasthan,Bundi District,2018,1,70989,"? 55,554,458.57"
Rajasthan,Jhalawar District,2018,1,84376,"? 84,754,167.56"
Rajasthan,Alwar District,2018,1,511188,"? 636,193,637.44"
Rajasthan,Kota District,2018,1,317338,"? 313,545,175.35"
Rajasthan,Jhunjhunu District,2018,1,216379,"? 249,837,885.51"
Sikkim,South District,2018,1,11355,"? 16,098,282.75"
Sikkim,West District,2018,1,4845,"? 7,468,491.33"
Sikkim,East District,2018,1,24432,"? 35,907,388.05"
Sikkim,North District,2018,1,3446,"? 5,176,776.80"
Tamil Nadu,Tiruchirappalli District,2018,1,149186,"? 262,528,157.22"
Tamil Nadu,Ramanathapuram District,2018,1,24581,"? 45,696,810.24"
Tamil Nadu,Krishnagiri District,2018,1,153618,"? 253,907,426.25"
Tamil Nadu,Cuddalore District,2018,1,89956,"? 139,521,484.62"
Tamil Nadu,Kancheepuram District,2018,1,308279,"? 538,409,899.00"
Tamil Nadu,Tiruppur District,2018,1,239740,"? 423,271,979.69"
Tamil Nadu,Dharmapuri District,2018,1,63975,"? 104,176,495.51"
Tamil Nadu,Thoothukkudi District,2018,1,37172,"? 55,782,894.98"
Tamil Nadu,Thanjavur District,2018,1,88574,"? 145,796,314.23"
Tamil Nadu,Madurai District,2018,1,129858,"? 232,151,304.35"
Tamil Nadu,Tiruvannamalai District,2018,1,72372,"? 91,216,191.60"
Tamil Nadu,Salem District,2018,1,219916,"? 375,963,971.68"
Tamil Nadu,Nagapattinam District,2018,1,25394,"? 46,160,213.43"
Tamil Nadu,Tirupathur District,2018,1,38799,"? 56,805,034.73"
Tamil Nadu,Ariyalur District,2018,1,16068,"? 28,339,477.99"
Tamil Nadu,Chennai District,2018,1,2656230,"? 4,281,137,762.52"
Tamil Nadu,The Nilgiris District,2018,1,29334,"? 55,552,425.90"
Tamil Nadu,Erode District,2018,1,114560,"? 198,072,372.78"
Tamil Nadu,Karur District,2018,1,42198,"? 76,141,519.73"
Tamil Nadu,Kallakkurichi District,2018,1,32666,"? 53,643,331.73"
Tamil Nadu,Viluppuram District,2018,1,59239,"? 96,341,148.20"
Tamil Nadu,Pudukkottai District,2018,1,35973,"? 65,083,487.93"
Tamil Nadu,Perambalur District,2018,1,13293,"? 19,364,164.45"
Tamil Nadu,Coimbatore District,2018,1,533919,"? 913,824,434.63"
Tamil Nadu,Virudhunagar District,2018,1,40154,"? 64,399,880.89"
Tamil Nadu,Dindigul District,2018,1,65863,"? 118,771,377.45"
Tamil Nadu,Sivaganga District,2018,1,34130,"? 63,944,318.44"
Tamil Nadu,Tenkasi District,2018,1,24822,"? 39,439,630.86"
Tamil Nadu,Chengalpattu District,2018,1,569483,"? 1,030,187,164.97"
Tamil Nadu,Kanniyakumari District,2018,1,44474,"? 72,304,912.26"
Tamil Nadu,Tirunelveli District,2018,1,50976,"? 96,759,984.02"
Tamil Nadu,Thiruvallur District,2018,1,413340,"? 730,210,413.66"
Tamil Nadu,Theni District,2018,1,33275,"? 54,074,355.48"
Tamil Nadu,Ranipet District,2018,1,50346,"? 68,782,429.03"
Tamil Nadu,Namakkal District,2018,1,99497,"? 178,022,610.20"
Tamil Nadu,Vellore District,2018,1,104902,"? 153,394,007.94"
Tamil Nadu,Thiruvarur District,2018,1,20460,"? 32,378,308.92"
Telangana,Narayanpet District,2018,1,38804,"? 42,264,263.62"
Telangana,Nalgonda District,2018,1,204137,"? 267,825,160.50"
Telangana,Jangaon District,2018,1,80758,"? 81,262,680.17"
Telangana,Bhadradri Kothagudem District,2018,1,129015,"? 235,828,536.86"
Telangana,Warangal Rural District,2018,1,104385,"? 79,204,912.70"
Telangana,Kumuram Bheem Asifabad District,2018,1,26226,"? 29,592,040.67"
Telangana,Nizamabad District,2018,1,140986,"? 174,181,538.06"
Telangana,Adilabad District,2018,1,35960,"? 51,488,627.32"
Telangana,Rajanna Sircilla District,2018,1,68682,"? 96,136,732.17"
Telangana,Nagarkurnool District,2018,1,83679,"? 157,664,183.86"
Telangana,Peddapalle District,2018,1,169274,"? 199,610,181.18"
Telangana,Nirmal District,2018,1,63804,"? 86,249,120.43"
Telangana,Mahabubabad District,2018,1,73810,"? 81,345,319.08"
Telangana,Sangareddy District,2018,1,291510,"? 399,236,233.16"
Telangana,Wanaparthy District,2018,1,53432,"? 93,331,113.39"
Telangana,Vikarabad District,2018,1,70973,"? 97,615,071.48"
Telangana,Jagtial District,2018,1,93840,"? 119,523,180.71"
Telangana,Yadadri Bhuvanagiri District,2018,1,119620,"? 154,266,151.70"
Telangana,Medak District,2018,1,74192,"? 89,096,759.17"
Telangana,Mahbubnagar District,2018,1,96136,"? 141,574,548.64"
Telangana,Jaya Shankar Bhalupally District,2018,1,53916,"? 76,221,067.12"
Telangana,Warangal Urban District,2018,1,349165,"? 421,074,106.99"
Telangana,Rangareddy District,2018,1,1459174,"? 2,677,304,926.14"
Telangana,Hyderabad District,2018,1,2545507,"? 4,287,223,789.77"
Telangana,Suryapet District,2018,1,122502,"? 149,966,933.68"
Telangana,Jogulamba Gadwal District,2018,1,50179,"? 62,386,167.40"
Telangana,Kamareddy District,2018,1,84914,"? 101,353,626.96"
Telangana,Mulugu District,2018,1,26582,"? 42,538,489.48"
Telangana,Medchal Malkajgiri District,2018,1,1131530,"? 1,912,837,340.50"
Telangana,Karimnagar District,2018,1,224324,"? 271,526,470.07"
Telangana,Mancherial District,2018,1,127357,"? 184,652,405.37"
Telangana,Siddipet District,2018,1,144429,"? 197,965,018.00"
Telangana,Khammam District,2018,1,183964,"? 245,857,422.19"
Tripura,Unakoti District,2018,1,5068,"? 4,349,605.99"
Tripura,Khowai District,2018,1,8838,"? 7,242,490.36"
Tripura,Sepahijala District,2018,1,14107,"? 13,224,752.64"
Tripura,North Tripura District,2018,1,9915,"? 10,869,174.63"
Tripura,Dhalai District,2018,1,9195,"? 8,812,172.05"
Tripura,South Tripura District,2018,1,18338,"? 13,785,118.33"
Tripura,Gomati District,2018,1,12229,"? 11,277,259.26"
Tripura,West Tripura District,2018,1,70467,"? 68,418,341.28"
Uttar Pradesh,Amethi District,2018,1,96408,"? 86,534,576.57"
Uttar Pradesh,Siddharthnagar District,2018,1,76809,"? 95,934,878.04"
Uttar Pradesh,Auraiya District,2018,1,65304,"? 61,921,892.87"
Uttar Pradesh,Sambhal District,2018,1,53722,"? 61,975,314.17"
Uttar Pradesh,Kanpur Nagar District,2018,1,493390,"? 550,298,919.98"
Uttar Pradesh,Aligarh District,2018,1,194881,"? 227,055,506.84"
Uttar Pradesh,Mahoba District,2018,1,36881,"? 30,113,589.58"
Uttar Pradesh,Lucknow District,2018,1,949749,"? 1,271,848,634.41"
Uttar Pradesh,Sant Kabeer Nagar District,2018,1,57222,"? 59,126,397.11"
Uttar Pradesh,Hathras District,2018,1,51845,"? 51,152,501.99"
Uttar Pradesh,Budaun District,2018,1,63143,"? 50,581,911.54"
Uttar Pradesh,Moradabad District,2018,1,144223,"? 214,140,867.64"
Uttar Pradesh,Kushinagar District,2018,1,216583,"? 220,348,476.45"
Uttar Pradesh,Baghpat District,2018,1,57482,"? 82,062,655.83"
Uttar Pradesh,Shahjahanpur District,2018,1,106997,"? 80,844,329.21"
Uttar Pradesh,Muzaffarnagar District,2018,1,141166,"? 174,688,164.74"
Uttar Pradesh,Ambedkar Nagar District,2018,1,116711,"? 88,818,565.47"
Uttar Pradesh,Bahraich District,2018,1,74017,"? 66,721,477.05"
Uttar Pradesh,Jalaun District,2018,1,90820,"? 63,496,877.80"
Uttar Pradesh,Rampur District,2018,1,89298,"? 67,896,658.69"
Uttar Pradesh,Ballia District,2018,1,153366,"? 179,589,107.95"
Uttar Pradesh,Shravasti District,2018,1,17420,"? 17,770,174.12"
Uttar Pradesh,Kasganj District,2018,1,40039,"? 36,239,334.74"
Uttar Pradesh,Varanasi District,2018,1,573338,"? 534,929,627.36"
Uttar Pradesh,Gautam Buddha Nagar District,2018,1,1387567,"? 2,065,704,006.92"
Uttar Pradesh,Basti District,2018,1,104079,"? 97,389,540.21"
Uttar Pradesh,Shamli District,2018,1,50512,"? 62,956,282.66"
Uttar Pradesh,Maharajganj District,2018,1,105577,"? 120,097,062.46"
Uttar Pradesh,Etawah District,2018,1,67994,"? 71,410,064.15"
Uttar Pradesh,Etah District,2018,1,41571,"? 46,749,490.72"
Uttar Pradesh,Banda District,2018,1,50935,"? 44,150,239.80"
Uttar Pradesh,Bijnor District,2018,1,142321,"? 165,947,956.50"
Uttar Pradesh,Hardoi District,2018,1,97252,"? 77,897,802.50"
Uttar Pradesh,Balrampur District,2018,1,32628,"? 46,601,180.19"
Uttar Pradesh,Amroha District,2018,1,72415,"? 76,524,251.31"
Uttar Pradesh,Pilibhit District,2018,1,83803,"? 59,744,410.61"
Uttar Pradesh,Mainpuri District,2018,1,66092,"? 48,645,519.02"
Uttar Pradesh,Kanpur Dehat District,2018,1,51507,"? 43,732,800.28"
Uttar Pradesh,Jaunpur District,2018,1,236534,"? 219,620,789.48"
Uttar Pradesh,Kaushambi District,2018,1,37326,"? 28,667,776.55"
Uttar Pradesh,Hapur District,2018,1,87259,"? 108,354,118.54"
Uttar Pradesh,Hamirpur District,2018,1,60464,"? 34,057,723.75"
Uttar Pradesh,Meerut District,2018,1,267015,"? 345,744,809.59"
Uttar Pradesh,Mathura District,2018,1,161451,"? 190,549,339.08"
Uttar Pradesh,Chitrakoot District,2018,1,28904,"? 25,820,943.75"
Uttar Pradesh,Lalitpur District,2018,1,56296,"? 44,287,534.40"
Uttar Pradesh,Mau District,2018,1,99946,"? 87,473,873.15"
Uttar Pradesh,Mirzapur District,2018,1,110239,"? 90,490,890.51"
Uttar Pradesh,Bulandshahr District,2018,1,140393,"? 160,467,571.10"
Uttar Pradesh,Gonda District,2018,1,101085,"? 106,826,666.53"
Uttar Pradesh,Jhansi District,2018,1,187592,"? 187,418,140.19"
Uttar Pradesh,Chandauli District,2018,1,100454,"? 88,729,334.74"
Uttar Pradesh,Bhadohi District,2018,1,83213,"? 73,257,504.75"
Uttar Pradesh,Pratapgarh District,2018,1,118509,"? 96,708,177.78"
Uttar Pradesh,Saharanpur District,2018,1,201611,"? 190,242,510.59"
Uttar Pradesh,Bara Banki District,2018,1,111809,"? 86,397,546.45"
Uttar Pradesh,Bareilly District,2018,1,306561,"? 272,420,019.95"
Uttar Pradesh,Sitapur District,2018,1,150536,"? 90,293,233.21"
Uttar Pradesh,Sultanpur District,2018,1,118235,"? 109,203,364.85"
Uttar Pradesh,Agra District,2018,1,298049,"? 353,477,588.31"
Uttar Pradesh,Fatehpur District,2018,1,74858,"? 63,961,334.20"
Uttar Pradesh,Rae Bareli District,2018,1,91518,"? 83,209,946.43"
Uttar Pradesh,Firozabad District,2018,1,74687,"? 80,497,170.15"
Uttar Pradesh,Kheri District,2018,1,176154,"? 110,918,009.44"
Uttar Pradesh,Gorakhpur District,2018,1,324943,"? 377,954,039.79"
Uttar Pradesh,Unnao District,2018,1,83600,"? 74,063,356.03"
Uttar Pradesh,Prayagraj District,2018,1,628453,"? 652,988,000.36"
Uttar Pradesh,Sonbhadra District,2018,1,133602,"? 145,796,020.71"
Uttar Pradesh,Ghazipur District,2018,1,183645,"? 188,308,913.77"
Uttar Pradesh,Farrukhabad District,2018,1,65940,"? 57,199,648.86"
Uttar Pradesh,Kannauj District,2018,1,61395,"? 55,371,938.04"
Uttar Pradesh,Azamgarh District,2018,1,195700,"? 202,633,767.33"
Uttar Pradesh,Ayodhya District,2018,1,139126,"? 119,104,433.14"
Uttar Pradesh,Deoria District,2018,1,174133,"? 189,309,639.09"
Uttar Pradesh,Ghaziabad District,2018,1,751503,"? 1,146,504,201.16"
Uttarakhand,Bageshwar District,2018,1,10580,"? 8,645,020.09"
Uttarakhand,Udham Singh Nagar District,2018,1,319290,"? 273,540,317.85"
Uttarakhand,Haridwar District,2018,1,308588,"? 394,604,404.71"
Uttarakhand,Champawat District,2018,1,11037,"? 9,818,454.78"
Uttarakhand,Nainital District,2018,1,106949,"? 116,698,562.48"
Uttarakhand,Dehradun District,2018,1,329459,"? 512,888,194.29"
Uttarakhand,Chamoli District,2018,1,15936,"? 19,931,685.34"
Uttarakhand,Almora District,2018,1,26086,"? 24,966,386.52"
Uttarakhand,Uttarkashi District,2018,1,12342,"? 15,898,878.30"
Uttarakhand,Pithoragarh District,2018,1,18593,"? 19,129,399.86"
Uttarakhand,Rudraprayag District,2018,1,10107,"? 12,517,358.30"
Uttarakhand,Pauri Garhwal District,2018,1,49412,"? 58,626,307.50"
Uttarakhand,Tehri Garhwal District,2018,1,28306,"? 41,280,388.51"
West Bengal,South Twenty Four Parganas District,2018,1,421793,"? 349,206,351.13"
West Bengal,Purba Bardhaman District,2018,1,396998,"? 212,356,023.74"
West Bengal,Uttar Dinajpur District,2018,1,242526,"? 126,658,409.55"
West Bengal,Kalimpong District,2018,1,4972,"? 7,706,385.68"
West Bengal,Murshidabad District,2018,1,833479,"? 421,068,895.87"
West Bengal,Paschim Medinipur District,2018,1,419331,"? 286,483,484.60"
West Bengal,Dakshin Dinajpur District,2018,1,224063,"? 69,636,116.75"
West Bengal,Jalpaiguri District,2018,1,120349,"? 96,252,642.73"
West Bengal,Purulia District,2018,1,234356,"? 86,934,374.96"
West Bengal,North Twenty Four Parganas District,2018,1,1235602,"? 1,282,978,629.10"
West Bengal,Bankura District,2018,1,378312,"? 159,367,696.65"
West Bengal,Jhargram District,2018,1,66167,"? 33,316,470.25"
West Bengal,Howrah District,2018,1,346838,"? 350,424,696.86"
West Bengal,Hooghly District,2018,1,380589,"? 299,741,600.34"
West Bengal,Kolkata District,2018,1,2043129,"? 2,753,347,660.14"
West Bengal,Koch Bihar District,2018,1,155388,"? 88,320,338.71"
West Bengal,Alipurduar District,2018,1,71585,"? 65,816,753.35"
West Bengal,Paschim Bardhaman District,2018,1,350033,"? 298,947,240.58"
West Bengal,Nadia District,2018,1,549427,"? 307,840,167.71"
West Bengal,Birbhum District,2018,1,2125816,"? 2,520,486,412.45"
West Bengal,Purba Medinipur District,2018,1,516243,"? 380,534,345.74"
West Bengal,Maldah District,2018,1,491756,"? 283,624,702.42"
West Bengal,Darjiling District,2018,1,101473,"? 144,929,152.82"
Andaman & Nicobar Islands,North And Middle Andaman District,2019,1,3264,"? 9,561,708.74"
Andaman & Nicobar Islands,South Andaman District,2019,1,25683,"? 85,501,972.39"
Andaman & Nicobar Islands,Nicobars District,2019,1,1539,"? 7,236,059.55"
Andhra Pradesh,East Godavari District,2019,1,5440146,"? 7,382,264,724.60"
Andhra Pradesh,Srikakulam District,2019,1,2526855,"? 3,407,912,878.42"
